order_id,product_id,quantity
10627,36,2.0
10627,8,3.0
10627,9,3.0
10628,23,1.0
10628,31,1.0
10628,18,3.0
10629,15,3.0
10630,59,3.0
10630,16,1.0
10631,2,1.0
10631,49,1.0
10632,60,2.0
10633,57,1.0
10633,36,3.0
10633,3,3.0
10633,34,3.0
10634,24,1.0
10634,56,1.0
10635,18,1.0
10635,43,2.0
10635,39,3.0
10636,12,1.0
10636,19,1.0
10637,9,2.0
10638,54,2.0
10638,4,3.0
10639,2,1.0
10640,36,3.0
10641,23,1.0
10641,53,2.0
10641,26,2.0
10641,16,2.0
10642,47,1.0
10642,29,1.0
10642,18,2.0
10643,4,3.0
10643,49,1.0
10643,44,3.0
10643,45,3.0
10644,39,2.0
10644,32,1.0
10644,55,3.0
10644,43,3.0
10645,14,2.0
10645,51,2.0
10645,40,3.0
10646,42,1.0
10647,19,2.0
10647,29,1.0
10647,57,1.0
10647,50,2.0
10648,33,3.0
10649,16,2.0
10649,13,2.0
10649,18,2.0
10649,1,1.0
10650,27,3.0
10650,4,3.0
10650,2,1.0
10650,19,3.0
10651,20,1.0
10651,9,3.0
10651,34,2.0
10651,17,3.0
10652,4,3.0
10652,34,1.0
10652,24,1.0
10653,21,3.0
10653,3,3.0
10653,27,2.0
10653,29,1.0
10654,52,2.0
10654,59,2.0
10654,36,3.0
10655,47,3.0
10656,59,2.0
10656,10,2.0
10657,7,3.0
10657,55,2.0
10658,9,3.0
10658,7,2.0
10658,1,1.0
10658,40,1.0
10659,33,3.0
10659,1,3.0
10659,11,2.0
10659,54,1.0
10660,21,2.0
10660,20,3.0
10661,22,3.0
10661,57,3.0
10662,40,3.0
10662,5,1.0
10662,33,2.0
10662,51,3.0
10663,8,3.0
10663,17,1.0
10664,14,3.0
10664,41,2.0
10664,37,2.0
10665,2,3.0
10665,32,3.0
10665,33,2.0
10665,57,3.0
10666,31,1.0
10667,43,3.0
10667,48,3.0
10668,37,1.0
10669,55,1.0
10669,6,2.0
10669,5,3.0
10669,38,3.0
10670,15,1.0
10670,46,3.0
10671,16,2.0
10671,25,1.0
10672,45,3.0
10673,17,3.0
10674,27,1.0
10674,41,3.0
10674,14,1.0
10674,22,3.0
10675,44,3.0
10675,57,2.0
10675,49,3.0
10676,39,3.0
10676,13,2.0
10676,34,3.0
10676,40,3.0
10677,20,3.0
10677,30,1.0
10677,54,2.0
10678,13,1.0
10678,20,2.0
10678,11,1.0
10679,10,3.0
10679,54,3.0
10680,55,3.0
10680,29,3.0
10680,30,2.0
10681,27,2.0
10682,17,1.0
10682,3,3.0
10682,54,3.0
10682,7,1.0
10683,47,2.0
10683,41,2.0
10683,23,1.0
10683,40,2.0
10684,32,1.0
10684,24,1.0
10685,15,1.0
10685,4,2.0
10686,9,3.0
10686,48,3.0
10686,15,2.0
10687,54,2.0
10687,43,1.0
10687,22,3.0
10687,45,2.0
10688,25,3.0
10688,36,2.0
10688,14,1.0
10689,56,1.0
10690,42,1.0
10690,11,2.0
10691,23,3.0
10691,30,2.0
10692,52,2.0
10693,38,1.0
10694,23,1.0
10694,60,3.0
10695,18,3.0
10695,45,2.0
10696,34,2.0
10696,24,2.0
10696,55,1.0
10697,27,
10697,29,3.0
10697,2,1.0
10698,4,3.0
10698,5,1.0
10699,26,3.0
10699,46,2.0
10700,7,2.0
10700,55,3.0
10700,49,2.0
10700,13,3.0
10701,25,2.0
10701,7,1.0
10701,52,1.0
10702,20,2.0
10702,40,3.0
10703,54,1.0
10703,36,3.0
10703,27,1.0
10703,25,2.0
10704,27,1.0
10704,17,1.0
10704,3,1.0
10704,52,2.0
10705,10,1.0
10705,50,2.0
10706,59,1.0
10706,33,3.0
10706,41,2.0
10707,19,3.0
10708,28,3.0
10708,19,2.0
10708,51,3.0
10708,10,2.0
10709,43,2.0
10710,41,2.0
10710,45,2.0
10710,20,1.0
10711,37,3.0
10711,19,3.0
10712,57,2.0
10713,31,3.0
10713,32,3.0
10713,22,3.0
10713,20,3.0
10714,55,2.0
10714,51,1.0
10714,59,2.0
10714,60,3.0
10715,20,2.0
10715,3,3.0
10715,41,2.0
10715,28,1.0
10716,43,1.0
10716,54,3.0
10716,26,2.0
10716,6,3.0
10717,16,3.0
10717,18,2.0
10718,15,2.0
10718,17,3.0
10719,29,1.0
10719,54,1.0
10719,60,2.0
10719,17,2.0
10720,9,1.0
10720,60,3.0
10720,31,3.0
10720,5,2.0
10721,22,1.0
10721,58,2.0
10722,52,2.0
10722,25,2.0
10722,26,3.0
10723,12,3.0
10723,31,1.0
10724,11,2.0
10724,43,3.0
10725,46,3.0
10725,53,3.0
10725,35,3.0
10725,26,3.0
10726,3,2.0
10726,33,2.0
10727,47,3.0
10727,52,3.0
10727,15,2.0
10728,27,1.0
10728,22,1.0
10728,51,1.0
10729,43,2.0
10729,40,2.0
10729,7,2.0
10730,59,2.0
10731,8,3.0
10731,28,3.0
10731,50,2.0
10732,38,2.0
10732,36,2.0
10732,49,3.0
10732,27,1.0
10733,23,2.0
10733,59,2.0
10733,57,2.0
10734,2,1.0
10734,8,1.0
10734,17,2.0
10735,31,3.0
10735,40,1.0
10735,19,1.0
10735,54,2.0
10736,24,3.0
10736,38,1.0
10737,24,1.0
10738,47,3.0
10739,30,2.0
10740,41,3.0
10740,28,3.0
10741,41,3.0
10742,17,2.0
10742,50,1.0
10742,18,2.0
10743,10,2.0
10743,57,3.0
10743,55,3.0
10744,31,3.0
10745,46,2.0
10745,48,1.0
10745,28,1.0
10745,36,3.0
10746,13,1.0
10746,28,1.0
10747,58,2.0
10747,24,2.0
10747,20,1.0
10748,45,3.0
10748,25,1.0
10748,11,1.0
10748,20,2.0
10749,4,1.0
10749,48,3.0
10750,49,2.0
10751,26,3.0
10751,47,2.0
10751,28,3.0
10751,8,3.0
10752,8,3.0
10752,29,3.0
10752,10,1.0
10752,45,1.0
10753,1,1.0
10753,22,2.0
10753,59,3.0
10753,57,3.0
10754,50,2.0
10754,55,2.0
10754,17,2.0
10755,21,3.0
10755,39,3.0
10755,34,3.0
10755,6,3.0
10756,3,2.0
10757,23,1.0
10757,42,1.0
10757,33,2.0
10757,4,2.0
10758,56,3.0
10759,54,3.0
10759,34,2.0
10759,52,3.0
10759,4,3.0
10760,23,1.0
10760,33,1.0
10761,41,1.0
10761,60,3.0
10762,40,1.0
10762,31,1.0
10762,8,3.0
10762,54,1.0
10763,35,3.0
10764,47,1.0
10764,60,2.0
10764,42,3.0
10765,3,2.0
10765,53,3.0
10766,17,1.0
10766,22,1.0
10766,58,3.0
10766,14,2.0
10767,38,3.0
10767,42,1.0
10767,34,1.0
10768,33,3.0
10768,15,1.0
10769,40,1.0
10769,25,3.0
10769,6,1.0
10770,15,1.0
10770,47,1.0
10770,42,1.0
10770,50,3.0
10771,34,1.0
10771,13,2.0
10771,25,3.0
10771,39,2.0
10772,6,3.0
10772,22,1.0
10773,48,1.0
10773,60,3.0
10774,41,3.0
10774,32,1.0
10774,37,1.0
10775,60,3.0
10776,60,1.0
10776,23,3.0
10776,58,1.0
10777,49,2.0
10777,56,3.0
10777,2,1.0
10777,8,2.0
10778,1,3.0
10778,8,2.0
10778,7,1.0
10779,3,2.0
10779,54,3.0
10780,22,1.0
10781,5,3.0
10781,42,2.0
10781,24,3.0
10781,29,1.0
10782,7,2.0
10782,52,2.0
10782,6,1.0
10782,22,2.0
10783,38,2.0
10783,10,1.0
10784,29,1.0
10784,51,2.0
10784,50,2.0
10785,20,3.0
10785,34,2.0
10786,3,3.0
10786,35,3.0
10786,18,2.0
10786,10,2.0
10787,32,3.0
10787,14,1.0
10787,36,1.0
10788,8,1.0
10788,58,2.0
10788,20,3.0
10789,22,1.0
10789,26,2.0
10790,54,1.0
10791,19,1.0
10791,59,1.0
10792,38,3.0
10792,36,1.0
10793,18,1.0
10793,30,3.0
10793,5,3.0
10793,34,3.0
10794,19,1.0
10795,15,3.0
10795,37,2.0
10796,8,3.0
10796,25,3.0
10796,36,3.0
10796,30,3.0
10797,25,2.0
10797,15,1.0
10798,33,2.0
10799,47,3.0
10799,19,3.0
10800,30,1.0
10801,24,3.0
10801,55,3.0
10802,34,2.0
10803,19,1.0
10803,45,1.0
10803,46,1.0
10803,54,1.0
10804,55,1.0
10804,34,1.0
10804,36,2.0
10805,35,1.0
10806,11,3.0
10806,51,2.0
10806,55,2.0
10807,20,3.0
10807,39,1.0
10808,52,3.0
10809,55,3.0
10809,25,3.0
10809,27,1.0
10809,5,3.0
10810,14,2.0
10810,51,1.0
10811,48,1.0
10811,33,2.0
10812,39,2.0
10813,14,1.0
10813,4,3.0
10813,8,1.0
10813,38,3.0
10814,44,1.0
10814,50,3.0
10814,19,3.0
10814,57,3.0
10815,1,1.0
10815,18,2.0
10816,5,1.0
10816,35,1.0
10816,18,2.0
10817,13,1.0
10817,14,1.0
10817,45,1.0
10818,44,1.0
10818,18,1.0
10818,53,1.0
10819,31,2.0
10820,60,1.0
10820,45,2.0
10820,19,1.0
10821,45,1.0
10821,12,2.0
10822,42,3.0
10822,36,3.0
10822,33,2.0
10823,43,2.0
10823,58,3.0
10824,44,2.0
10825,24,1.0
10825,31,1.0
10825,54,3.0
10825,13,2.0
10826,20,2.0
10826,21,1.0
10827,44,2.0
10828,31,1.0
10828,57,2.0
10828,53,3.0
10829,23,2.0
10830,46,3.0
10830,45,3.0
10831,26,1.0
10832,52,3.0
10832,47,3.0
10832,53,3.0
10832,44,3.0
10833,25,3.0
10833,57,3.0
10833,56,1.0
10833,6,3.0
10834,2,3.0
10834,38,2.0
10834,15,1.0
10835,23,2.0
10836,55,2.0
10837,5,1.0
10837,56,2.0
10837,19,3.0
10837,25,2.0
10838,7,3.0
10838,56,3.0
10838,2,1.0
10838,58,1.0
10839,27,3.0
10839,16,1.0
10839,51,2.0
10840,49,3.0
10840,48,1.0
10840,41,3.0
10840,14,2.0
10841,15,2.0
10841,3,1.0
10842,35,1.0
10842,51,3.0
10843,49,2.0
10844,60,2.0
10844,42,2.0
10845,20,1.0
10845,29,1.0
10845,8,2.0
10845,59,1.0
10846,34,3.0
10846,10,1.0
10846,16,2.0
10846,44,2.0
10847,58,2.0
10847,60,2.0
10848,10,1.0
10849,10,1.0
10849,36,2.0
10849,56,1.0
10850,19,2.0
10850,34,1.0
10851,16,1.0
10851,12,2.0
10851,41,3.0
10851,58,2.0
10852,13,1.0
10852,50,3.0
10852,4,1.0
10853,7,1.0
10853,20,
10854,1,1.0
10854,40,1.0
10854,22,1.0
10854,32,1.0
10855,28,3.0
10855,36,2.0
10855,49,3.0
10856,31,2.0
10857,14,2.0
10857,29,2.0
10858,60,1.0
10858,33,3.0
10859,25,3.0
10859,14,1.0
10860,54,3.0
10860,57,2.0
10860,43,3.0
10860,53,1.0
10861,21,1.0
10861,59,1.0
10861,48,1.0
10862,11,2.0
10862,4,1.0
10862,28,3.0
10862,13,3.0
10863,20,3.0
10863,34,1.0
10863,2,2.0
10863,33,3.0
10864,53,2.0
10864,7,3.0
10864,19,2.0
10864,39,1.0
10865,6,3.0
10865,45,2.0
10865,5,1.0
10865,49,2.0
10866,13,2.0
10866,15,2.0
10866,18,3.0
10867,46,1.0
10867,50,2.0
10867,30,1.0
10868,14,1.0
10868,5,3.0
10868,3,2.0
10868,50,2.0
10869,17,1.0
10869,60,1.0
10869,52,3.0
10870,25,3.0
10871,2,2.0
10872,5,1.0
10872,14,1.0
10873,7,2.0
10873,9,3.0
10873,55,1.0
10873,5,2.0
10874,60,1.0
10875,6,2.0
10876,28,3.0
10877,48,1.0
10877,1,3.0
10878,33,3.0
10878,50,3.0
10878,2,1.0
10878,29,1.0
10879,48,3.0
10879,8,2.0
10880,53,1.0
10881,13,2.0
10881,57,2.0
10881,51,2.0
10882,58,1.0
10882,49,1.0
10882,6,1.0
10883,56,1.0
10884,15,1.0
10884,37,2.0
10885,4,3.0
10885,36,2.0
10886,8,3.0
10886,53,3.0
10886,57,1.0
10887,43,2.0
10887,34,2.0
10888,13,2.0
10888,36,2.0
10888,40,1.0
10888,14,1.0
10889,54,3.0
10889,31,1.0
10889,38,2.0
10890,38,1.0
10891,43,1.0
10891,51,2.0
10891,53,2.0
10892,6,2.0
10892,58,3.0
10892,45,1.0
10892,2,2.0
10893,29,2.0
10893,5,1.0
10894,45,2.0
10894,10,3.0
10894,23,1.0
10894,25,3.0
10895,34,2.0
10895,36,1.0
10895,45,1.0
10896,18,1.0
10896,24,1.0
10896,23,2.0
10896,15,2.0
10897,57,3.0
10898,39,2.0
10899,4,1.0
10899,37,3.0
10899,3,3.0
10900,40,2.0
10900,22,3.0
10900,56,3.0
10900,60,2.0
10901,27,2.0
10901,52,3.0
10901,30,3.0
10902,50,3.0
10902,52,2.0
10903,14,1.0
10904,41,1.0
10905,16,2.0
10905,18,3.0
10906,54,1.0
10906,43,1.0
10907,9,1.0
10907,36,3.0
10907,35,1.0
10908,4,2.0
10908,27,2.0
10909,19,2.0
10909,26,3.0
10910,10,2.0
10911,42,1.0
10911,26,3.0
10911,9,3.0
10912,51,1.0
10913,15,3.0
10913,16,3.0
10913,48,3.0
10914,28,3.0
10914,41,2.0
10914,30,3.0
10915,8,2.0
10915,45,1.0
10915,49,3.0
10915,35,2.0
10916,17,3.0
10916,60,1.0
10916,54,1.0
10916,53,2.0
10917,30,2.0
10917,49,1.0
10918,44,3.0
10918,23,3.0
10919,15,3.0
10920,51,3.0
10920,3,3.0
10920,45,3.0
10921,47,3.0
10922,2,3.0
10922,43,1.0
10922,38,2.0
10923,60,3.0
10923,16,2.0
10924,6,1.0
10925,18,2.0
10925,15,1.0
10926,26,3.0
10927,20,1.0
10928,53,3.0
10928,42,2.0
10928,26,1.0
10928,9,3.0
10929,33,3.0
10929,13,2.0
10929,21,3.0
10930,21,2.0
10930,36,1.0
10930,29,2.0
10931,31,1.0
10931,60,2.0
10931,59,3.0
10932,43,3.0
10933,17,3.0
10933,7,2.0
10933,3,3.0
10934,52,2.0
10934,46,3.0
10935,18,2.0
10936,42,1.0
10936,11,1.0
10937,51,1.0
10937,1,1.0
10937,13,1.0
10937,42,1.0
10938,5,1.0
10938,10,1.0
10938,54,3.0
10938,18,3.0
10939,27,1.0
10940,30,1.0
10940,35,2.0
10941,52,1.0
10941,28,1.0
10942,53,1.0
10942,38,3.0
10942,7,1.0
10942,34,3.0
10943,14,1.0
10943,48,1.0
10944,54,1.0
10944,42,2.0
10944,46,2.0
10944,5,3.0
10945,24,1.0
10945,17,1.0
10945,51,3.0
10945,1,1.0
10946,29,1.0
10946,7,3.0
10947,32,2.0
10947,25,2.0
10948,45,2.0
10948,8,2.0
10948,43,1.0
10948,32,1.0
10949,58,1.0
10949,32,2.0
10949,17,1.0
10950,46,1.0
10950,1,3.0
10950,22,1.0
10950,27,3.0
10951,27,3.0
10952,5,3.0
10952,52,1.0
10952,27,2.0
10953,53,2.0
10953,46,1.0
10953,15,3.0
10953,43,1.0
10954,40,2.0
10954,35,1.0
10955,47,1.0
10956,10,1.0
10956,57,2.0
10956,58,3.0
10957,27,3.0
10958,46,2.0
10959,33,3.0
10959,13,1.0
10959,11,3.0
10959,16,1.0
10960,52,3.0
10960,2,1.0
10960,53,2.0
10961,43,1.0
10961,30,1.0
10962,15,2.0
10962,27,2.0
10962,55,2.0
10963,25,1.0
10963,58,3.0
10964,30,1.0
10964,51,3.0
10965,41,1.0
10965,60,2.0
10965,10,2.0
10965,35,2.0
10966,46,3.0
10966,48,3.0
10966,24,1.0
10967,27,1.0
10967,4,1.0
10967,8,3.0
10968,39,1.0
10968,58,3.0
10969,36,1.0
10969,41,3.0
10969,32,3.0
10969,5,1.0
10970,56,2.0
10970,20,1.0
10970,45,2.0
10970,14,3.0
10971,21,1.0
10971,34,1.0
10972,44,1.0
10972,20,3.0
10973,38,3.0
10973,39,1.0
10974,8,3.0
10974,26,2.0
10974,35,2.0
10974,53,1.0
10975,39,3.0
10975,50,3.0
10976,35,2.0
10976,57,2.0
10977,23,1.0
10978,47,2.0
10978,6,1.0
10978,21,3.0
10978,56,2.0
10979,16,2.0
10979,24,1.0
10980,17,2.0
10980,27,3.0
10981,14,3.0
10982,5,1.0
10982,48,3.0
10982,43,2.0
10982,31,2.0
10983,15,2.0
10983,18,2.0
10984,12,2.0
10984,32,3.0
10985,16,3.0
10985,48,1.0
10986,14,3.0
10986,21,2.0
10986,15,2.0
10986,33,1.0
10987,18,1.0
10987,24,1.0
10987,30,1.0
10987,42,3.0
10988,2,1.0
10988,45,3.0
10989,30,2.0
10990,58,3.0
10990,50,1.0
10990,48,2.0
10991,54,2.0
10992,1,3.0
10992,45,3.0
10992,5,3.0
10993,54,2.0
10993,21,2.0
10993,28,1.0
10994,3,1.0
10994,5,3.0
10994,20,3.0
10995,59,3.0
10995,14,2.0
10995,45,2.0
10995,49,2.0
10996,32,2.0
10996,51,3.0
10997,42,2.0
10997,21,1.0
10997,11,1.0
10998,37,2.0
10999,41,3.0
10999,20,1.0
11000,22,3.0
11000,28,2.0
11001,9,1.0
11002,21,3.0
11002,46,1.0
11002,57,1.0
11003,8,1.0
11003,60,3.0
11004,1,3.0
11004,18,2.0
11004,22,1.0
11005,31,3.0
11006,42,1.0
11006,43,1.0
11006,39,3.0
11007,28,1.0
11007,8,3.0
11007,2,1.0
11007,39,1.0
11008,29,1.0
11008,39,1.0
11009,59,1.0
11009,23,2.0
11010,25,2.0
11011,12,2.0
11012,36,2.0
11012,12,1.0
11012,3,1.0
11012,19,1.0
11013,23,2.0
11014,39,3.0
11015,54,2.0
11015,46,2.0
11015,4,3.0
11015,14,1.0
11016,44,2.0
11017,36,3.0
11018,25,1.0
11018,45,3.0
11019,22,2.0
11019,40,2.0
11019,44,1.0
11020,47,1.0
11020,16,2.0
11020,17,3.0
11021,5,2.0
11021,40,1.0
11021,28,2.0
11021,29,1.0
11022,22,3.0
11023,31,3.0
11024,35,3.0
11025,6,2.0
11026,45,2.0
11026,28,1.0
11026,24,3.0
11026,44,1.0
11027,45,1.0
11027,35,1.0
11027,13,1.0
11027,19,2.0
11028,37,3.0
11028,12,2.0
11029,27,2.0
11029,16,1.0
11029,23,2.0
11029,34,
11030,34,3.0
11030,33,2.0
11030,1,2.0
11030,5,2.0
11031,23,2.0
11031,56,3.0
11031,3,2.0
11031,17,2.0
11032,8,3.0
11032,26,2.0
11033,7,1.0
11034,39,1.0
11035,1,3.0
11036,24,1.0
11036,1,3.0
11037,34,3.0
11037,13,2.0
11037,1,2.0
11037,33,2.0
11038,59,2.0
11038,42,2.0
11039,39,3.0
11039,9,2.0
11039,57,1.0
11039,7,3.0
11040,32,3.0
11041,39,2.0
11041,32,3.0
11041,28,2.0
11042,11,2.0
11042,5,2.0
11042,10,3.0
11043,38,2.0
11043,10,2.0
11043,50,3.0
11043,60,2.0
11044,46,3.0
11045,11,1.0
11045,19,2.0
11046,24,1.0
11046,53,2.0
11046,9,3.0
11046,16,3.0
11047,33,3.0
11047,25,2.0
11047,48,2.0
11048,35,3.0
11048,48,2.0
11049,57,3.0
11049,26,2.0
11049,3,2.0
11049,51,3.0
11050,47,3.0
11050,19,2.0
11050,52,3.0
11050,15,2.0
11051,17,3.0
11051,22,2.0
11052,28,1.0
11052,4,1.0
11052,19,2.0
11052,16,3.0
11053,39,1.0
11054,7,3.0
11054,21,1.0
11054,4,3.0
11055,55,3.0
11055,58,1.0
11056,5,1.0
11057,24,3.0
11057,35,2.0
11057,7,2.0
11058,56,1.0
11059,49,1.0
11059,33,
11059,10,1.0
11060,46,1.0
11060,32,1.0
11060,33,3.0
11060,58,1.0
11061,34,2.0
11061,49,1.0
11062,21,2.0
11062,14,1.0
11062,55,1.0
11063,15,3.0
11063,44,1.0
11063,19,3.0
11064,44,3.0
11064,24,2.0
11064,25,1.0
11065,20,2.0
11065,27,1.0
11066,9,3.0
11066,35,2.0
11066,21,1.0
11067,34,1.0
11067,35,2.0
11068,24,3.0
11068,18,1.0
11069,59,2.0
11069,9,1.0
11069,28,2.0
11070,54,1.0
11070,38,3.0
11070,30,3.0
11070,19,2.0
11071,58,2.0
11071,7,2.0
11071,22,3.0
11072,22,1.0
11073,9,3.0
11074,44,2.0
11074,7,2.0
11075,21,2.0
11076,53,1.0
11076,59,3.0
11076,30,2.0
11077,9,3.0
11077,53,3.0
11077,41,1.0
11078,30,2.0
11078,15,2.0
11078,40,3.0
11079,3,3.0
11079,50,2.0
11079,39,2.0
11080,6,1.0
11080,51,1.0
11080,7,3.0
11081,30,2.0
11081,18,3.0
11081,17,3.0
11081,24,1.0
11082,38,3.0
11082,58,1.0
11082,51,3.0
11082,11,1.0
11083,2,2.0
11084,20,1.0
11085,39,2.0
11085,20,3.0
11085,12,1.0
11086,23,1.0
11087,46,2.0
11087,42,1.0
11087,56,2.0
11087,55,1.0
11088,40,2.0
11088,34,1.0
11088,8,2.0
11088,57,3.0
11089,1,3.0
11089,23,3.0
11089,26,3.0
11089,31,3.0
11090,18,1.0
11091,20,3.0
11091,40,3.0
11092,9,2.0
11092,16,1.0
11092,32,3.0
11093,31,2.0
11093,10,1.0
11093,19,1.0
11094,19,1.0
11095,46,1.0
11096,60,2.0
11096,43,3.0
11096,37,1.0
11096,21,3.0
11097,37,1.0
11097,53,3.0
11097,1,1.0
11097,24,2.0
11098,33,1.0
11098,6,2.0
11098,49,1.0
11098,7,1.0
11099,17,1.0
11099,14,2.0
11099,46,2.0
11100,13,1.0
11100,30,3.0
11101,41,1.0
11101,57,2.0
11101,48,3.0
11102,34,1.0
11102,47,1.0
11102,51,1.0
11102,48,3.0
11103,44,2.0
11103,2,2.0
11103,50,1.0
11104,52,1.0
11104,19,2.0
11104,40,1.0
11105,41,2.0
11105,2,1.0
11106,32,1.0
11106,57,3.0
11106,38,2.0
11107,10,3.0
11107,1,1.0
11108,37,2.0
11108,51,2.0
11108,7,3.0
11108,41,2.0
11109,15,1.0
11109,48,3.0
11110,37,1.0
11110,13,3.0
11111,7,3.0
11111,28,2.0
11112,50,2.0
11112,9,2.0
11113,46,1.0
11113,16,2.0
11113,1,1.0
11114,36,1.0
11114,57,2.0
11114,18,2.0
11115,17,1.0
11115,13,2.0
11116,26,1.0
11117,39,3.0
11117,9,2.0
11117,60,2.0
11117,47,1.0
11118,30,1.0
11119,35,3.0
11119,20,2.0
11119,12,1.0
11119,39,1.0
11120,25,1.0
11120,38,2.0
11120,32,3.0
11121,42,1.0
11122,37,3.0
11122,12,3.0
11122,49,3.0
11123,1,1.0
11123,6,1.0
11124,10,2.0
11125,29,1.0
11125,16,2.0
11125,19,3.0
11125,27,1.0
11126,2,1.0
11126,18,2.0
11126,36,3.0
11126,44,1.0
11127,52,1.0
11127,56,1.0
11127,29,2.0
11128,55,1.0
11128,2,2.0
11128,52,2.0
11128,8,1.0
11129,36,3.0
11130,6,2.0
11130,60,2.0
11131,12,2.0
11131,59,2.0
11131,23,3.0
11131,60,3.0
11132,26,2.0
11133,44,2.0
11133,50,1.0
11133,41,1.0
11134,53,3.0
11135,40,1.0
11135,46,2.0
11135,25,2.0
11136,41,3.0
11136,53,2.0
11136,27,
11136,8,3.0
11137,19,1.0
11137,8,3.0
11137,38,2.0
11137,49,3.0
11138,13,2.0
11139,27,2.0
11139,42,2.0
11140,51,2.0
11140,34,3.0
11141,23,2.0
11141,37,3.0
11141,26,1.0
11142,7,1.0
11142,14,1.0
11142,20,1.0
11143,45,3.0
11143,11,3.0
11144,49,2.0
11144,3,3.0
11144,35,3.0
11144,41,3.0
11145,21,1.0
11146,35,2.0
11147,56,1.0
11148,60,3.0
11148,59,2.0
11148,34,3.0
11149,7,1.0
11149,54,3.0
11150,47,2.0
11150,26,1.0
11150,38,2.0
11150,24,1.0
11151,35,1.0
11151,5,3.0
11152,22,3.0
11152,49,3.0
11152,24,3.0
11153,59,1.0
11153,37,3.0
11154,33,2.0
11154,13,2.0
11154,14,3.0
11155,9,2.0
11156,12,1.0
11157,33,1.0
11157,36,2.0
11157,17,1.0
11158,43,3.0
11158,15,3.0
11159,54,2.0
11159,52,3.0
11159,33,2.0
11160,16,2.0
11161,59,3.0
11161,58,2.0
11161,28,1.0
11161,27,1.0
11162,12,2.0
11163,38,3.0
11164,42,1.0
11164,7,1.0
11165,59,1.0
11165,27,1.0
11165,44,2.0
11165,43,3.0
11166,44,1.0
11167,13,1.0
11168,4,1.0
11168,41,3.0
11168,35,3.0
11168,58,1.0
11169,18,2.0
11170,20,3.0
11171,37,2.0
11172,39,3.0
11172,33,2.0
11172,11,3.0
11172,47,1.0
11173,32,2.0
11173,1,3.0
11173,46,2.0
11173,55,1.0
11174,40,3.0
11175,3,1.0
11175,33,3.0
11175,46,3.0
11175,10,1.0
11176,42,2.0
11177,55,2.0
11177,10,3.0
11177,15,2.0
11177,30,1.0
11178,55,2.0
11178,5,1.0
11178,17,2.0
11179,56,2.0
11180,27,3.0
11180,34,3.0
11180,25,2.0
11180,8,3.0
11181,45,3.0
11182,39,1.0
11182,43,1.0
11182,1,2.0
11182,11,1.0
11183,45,3.0
11184,39,1.0
11184,30,1.0
11184,2,2.0
11184,55,3.0
11185,36,1.0
11185,30,1.0
11186,53,3.0
11186,24,1.0
11186,57,2.0
11187,6,1.0
11187,54,1.0
11187,11,3.0
11187,57,3.0
11188,47,3.0
11189,8,3.0
11190,37,3.0
11190,22,1.0
11190,46,1.0
11191,58,1.0
11192,59,3.0
11192,8,3.0
11192,2,2.0
11193,7,3.0
11193,23,1.0
11193,37,2.0
11193,58,2.0
11194,5,2.0
11194,29,1.0
11194,13,3.0
11194,16,2.0
11195,24,3.0
11195,45,1.0
11195,60,3.0
11195,10,3.0
11196,12,1.0
11197,30,3.0
11197,45,3.0
11197,34,3.0
11197,35,1.0
11198,49,2.0
11199,2,3.0
11199,1,3.0
11200,25,2.0
11200,34,2.0
11200,33,3.0
11201,53,1.0
11201,3,1.0
11202,45,1.0
11202,43,2.0
11203,2,1.0
11203,31,2.0
11204,30,2.0
11204,24,1.0
11204,58,1.0
11205,33,2.0
11205,44,1.0
11205,5,1.0
11206,35,3.0
11206,7,1.0
11207,19,2.0
11207,13,3.0
11207,23,3.0
11207,15,2.0
11208,41,1.0
11208,19,3.0
11209,17,2.0
11209,7,1.0
11209,43,3.0
11210,59,2.0
11210,27,3.0
11211,27,2.0
11212,20,2.0
11212,13,3.0
11212,36,3.0
11212,2,1.0
11213,52,1.0
11213,43,1.0
11213,57,3.0
11213,60,1.0
11214,12,3.0
11214,36,1.0
11215,23,1.0
11215,37,3.0
11215,27,2.0
11215,53,1.0
11216,4,1.0
11216,51,2.0
11216,48,1.0
11216,30,2.0
11217,47,2.0
11218,5,2.0
11218,60,2.0
11218,33,3.0
11219,4,2.0
11219,7,1.0
11219,9,2.0
11220,17,3.0
11220,48,2.0
11220,5,2.0
11220,44,2.0
11221,16,3.0
11221,26,2.0
11222,11,2.0
11222,27,3.0
11223,52,2.0
11223,7,3.0
11224,4,1.0
11224,45,3.0
11225,9,2.0
11225,6,2.0
11225,16,1.0
11225,41,2.0
11226,31,1.0
11227,58,1.0
11227,37,1.0
11228,44,1.0
11228,24,3.0
11229,33,3.0
11229,14,1.0
11229,26,1.0
11229,52,3.0
11230,46,2.0
11231,18,3.0
11231,34,2.0
11231,22,2.0
11231,41,2.0
11232,42,3.0
11232,43,3.0
11232,52,3.0
11233,37,2.0
11234,7,2.0
11234,19,1.0
11234,12,1.0
11235,20,3.0
11235,25,1.0
11235,51,3.0
11235,54,3.0
11236,35,3.0
11236,5,2.0
11236,12,3.0
11236,16,3.0
11237,31,3.0
11238,3,2.0
11239,33,1.0
11240,19,1.0
11240,36,3.0
11241,14,3.0
11241,59,3.0
11242,55,1.0
11242,42,1.0
11242,53,3.0
11243,27,1.0
11244,2,3.0
11245,28,1.0
11245,41,1.0
